"";"";"Acalypha";"Acnistus";"Alchornea";"Alnus";"Alternanthera";"Amaranthus";"Ambrosia";"Anemia";"Bursera";"Cactaceae";"Cecropia";"cf..Rhizophora";"Chamaesyce";"Conyza";"Croton";"Cryptocarpus";"Cuphea";"Cyathea";"Cyperaceae";"Fabaceae.undiff.";"Hedyosmum";"Hippomane";"Lycianthes";"Lycopodium";"Miconia";"Myrica";"Myrsine";"Myrtaceae";"Phyllanthus";"Pilea";"Plumbago";"Poaceae";"Podocarpus";"Polygonum";"Polypodium";"Scalesia.undiff.";"Scoparia";"Senna.obtusifolia";"Senna.undiff.";"Stachytarpheta";"Tournefortia.rufo.sericea";"Unknown..monolete.";"Utricularia";"Zanthoxylum";"Asteraceae.undiff.";"Ceiba";"Lantana";"Acanthaceae";"Lamiaceae.undiff.";"Platymiscium";"Apocynaceae";"cf..Cedrela";"Dodonaea.viscosa";"Sapindaceae.undiff.";"Rhynchosia";"Darwiniothamnus";"Cardiospermum";"Euphorbia";"Crotalaria";"Chiococca";"Solanum";"Portulaca";"Ipomoea";"Ilex";"Polygalaceae";"Cissus";"cf..Hippomane";"Scalesia.cf..S..affinis";"cf..Vitex";"Quercus";"cf..Melia";"Ericaceae";"Weinmannia";"cf..Gnaphalium";"Unknown.undiff.";"Scutia";"Piper";"Melia";"Meliaceae.undiff.";"Codia";"Aegiphila";"Pteridium";"cf..Gossypium";"Ochroma"
"190";975;0,07430997914862;0;0,00212314200424628;0,00212314200424628;0,130573248261146;0;0,0127388540254777;0;0,00106157100212314;0;0;0;0;0,00106157100212314;0,00318471300636943;0;0;0,167728238335456;0,0700636941401274;0,00106157100212314;0,00106157100212314;0;0,00212314200424628;0;0,00212314200424628;0;0;0,00530785601061571;0,00106157100212314;0,007430998014862;0;0,022292994044586;0;0,00212314200424628;0;0,00212314200424628;0,00212314200424628;0;0,00318471300636943;0;0,00424628500849257;0,399150743798302;0,00212314200424628;0;0,00530785601061571;0;0;0;0;0;0;0;0;0;0;0,00106157100212314;0;0;0;0,00424628500849257;0;0;0;0;0;0,00106157100212314;0;0,00106157100212314;0,00212314200424628;0;0;0;0;0,00106157100212314;0;0;0;0;0;0;0;0,0615711251231423;0;0
"191";981;0,0648824010648824;0;0,00081103000081103;0,00567721000567721;0,0973236010973236;0,00081103000081103;0,0105433900105434;0;0,00405515000405515;0;0;0;0,00081103000081103;0,00162206000162206;0,00081103000081103;0;0;0,209245742209246;0,0478507700478508;0,00162206000162206;0,00081103000081103;0,00243309000243309;0,00648824000648824;0;0,00243309000243309;0,00162206000162206;0;0,00081103000081103;0,00324412000324412;0,00405515000405515;0;0,0227088400227088;0;0,00162206000162206;0,00243309000243309;0,00324412000324412;0,00081103000081103;0;0;0;0,00729927000729927;0,40957015440957;0,00324412000324412;0;0,0113544200113544;0,00243309000243309;0;0;0;0;0;0;0;0;0;0,00081103000081103;0;0;0;0,00162206000162206;0,00081103000081103;0;0;0;0;0;0;0,00081103000081103;0,00081103000081103;0;0;0;0;0,00162206000162206;0;0;0;0;0;0;0;0,0608272510608272;0;0
"192";988;0,0744985666275072;0;0;0,00286532998567335;0,0955109835224451;0,00095510999522445;0,00764087896179561;0,00095510999522445;0,00477554897612226;0;0;0;0;0;0,00382043898089781;0;0;0,232091689839542;0,0458452717707736;0;0;0,00095510999522445;0,0057306589713467;0;0,00095510999522445;0;0;0,00477554897612226;0,00286532998567335;0,0057306589713467;0;0,0238777458806113;0;0;0;0,00477554897612226;0,00095510999522445;0;0,00095510999522445;0;0,00668576896657116;0,378223494108883;0;0,0019102199904489;0,00859598895702006;0,00095510999522445;0,00095510999522445;0;0;0;0;0;0;0;0;0,0019102199904489;0;0;0;0,00095510999522445;0,00095510999522445;0;0;0;0;0;0;0,0019102199904489;0;0;0;0;0;0,00286532998567335;0;0,00095510999522445;0;0;0;0;0,0019102199904489;0,0706781276466094;0;0
"193";993;0,0701598581403197;0;0;0,00710479601420959;0,0888099471776199;0,0017761990035524;0,0124333930248668;0;0,0017761990035524;0;0;0;0;0,0017761990035524;0,000888099001776198;0;0;0,238898757477798;0,0550621671101243;0,0017761990035524;0,0026642980053286;0,000888099001776198;0,00532859701065719;0;0;0,000888099001776198;0;0,0035523980071048;0;0,0026642980053286;0;0,0204262880408526;0;0,000888099001776198;0;0,0026642980053286;0,0035523980071048;0;0,000888099001776198;0;0,0026642980053286;0,381882771763766;0,00532859701065719;0;0,0106571940213144;0,000888099001776198;0,000888099001776198;0;0;0;0;0;0;0;0;0,0017761990035524;0;0;0;0,000888099001776198;0;0;0;0;0;0;0;0,0017761990035524;0,0017761990035524;0;0;0;0;0;0;0;0;0;0;0;0;0,0666074601332149;0;0
"194";999;0,0684647300684647;0;0;0,00622406600622407;0,116182573116183;0;0,0114107880114108;0;0,00207468900207469;0;0;0;0;0,00414937800414938;0,00103734400103734;0;0;0,193983402193983;0,0508298760508299;0;0;0,00103734400103734;0,0114107880114108;0;0,00207468900207469;0,00103734400103734;0;0,00726141100726141;0,00414937800414938;0,00518672200518672;0;0,0383817430383817;0;0,00207468900207469;0;0,00414937800414938;0,00103734400103734;0;0,00103734400103734;0;0,00311203300311203;0,390041494390041;0,00207468900207469;0,00103734400103734;0,00414937800414938;0,00414937800414938;0,00103734400103734;0;0;0;0;0;0;0;0;0,00103734400103734;0;0;0;0;0,00207468900207469;0;0;0;0;0;0;0,00103734400103734;0;0;0;0;0;0,00518672200518672;0;0;0;0;0;0;0;0,0518672200518672;0;0
"195";1006;0,072928177;0;0,001104972;0,006629834;0,108287293;0;0,011049724;0,001104972;0,002209945;0;0;0,001104972;0;0,002209945;0,001104972;0;0;0,162430939;0,055248619;0;0;0,00441989;0,008839779;0;0,005524862;0,001104972;0;0,00441989;0,002209945;0,013259669;0;0,050828729;0;0,002209945;0,003314917;0,002209945;0;0;0;0;0,006629834;0,42320442;0,00441989;0;0,011049724;0,002209945;0;0;0;0;0,001104972;0;0;0;0;0,001104972;0;0;0;0,001104972;0,001104972;0;0;0;0;0;0;0,001104972;0;0,001104972;0;0;0;0,002209945;0;0;0;0;0;0;0;0,019889503;0;0
"196";1011;0,0568475452842377;0;0,00430663202153316;0,00430663202153316;0,0887166244435831;0,00086132600430663;0,00344530601722653;0;0,0111972440559862;0;0;0,00086132600430663;0;0,00086132600430663;0,0025839790129199;0;0;0,249784669248923;0,0534022392670112;0;0,00086132600430663;0,00086132600430663;0,00689061203445306;0;0,0025839790129199;0;0,00086132600430663;0,00086132600430663;0,00086132600430663;0,00602928503014642;0;0,025839793129199;0;0,00172265300861327;0,00344530601722653;0,00516795902583979;0,00344530601722653;0;0;0;0,00689061203445306;0,428079244140396;0,00086132600430663;0,00172265300861327;0,00689061203445306;0;0;0;0;0,00086132600430663;0;0;0;0;0;0;0;0;0;0,00172265300861327;0,00172265300861327;0;0,00086132600430663;0;0;0;0;0;0;0;0;0;0;0,00086132600430663;0;0;0;0;0;0;0,00086132600430663;0,0120585700602928;0;0
"197";1017;0,0925925930925926;0;0;0,00925925900925926;0,118055556118056;0;0,00810185200810185;0;0,00462963000462963;0,00115740700115741;0;0;0;0,00115740700115741;0,00578703700578704;0;0;0,150462963150463;0,0625000000625;0;0;0;0,0104166670104167;0;0,00347222200347222;0;0,00115740700115741;0,00231481500231482;0,00115740700115741;0,0104166670104167;0;0,025462963025463;0;0;0,00115740700115741;0,00578703700578704;0,00115740700115741;0;0;0;0,00694444400694444;0,456018519456019;0,00347222200347222;0;0,00578703700578704;0,00231481500231482;0;0;0;0,00115740700115741;0;0;0;0;0;0;0;0;0;0,00231481500231482;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00578703700578704;0;0;0;0;0;0;0;0;0;0
"198";1022;0,0640809439359191;0;0;0,00927487399072513;0,0767284989232715;0;0,0109612139890388;0,00084316999915683;0,00421585199578415;0;0;0;0,00084316999915683;0,00337268099662732;0,00505902199494098;0,00084316999915683;0;0,278246205721754;0,0472175379527825;0;0;0,00168634099831366;0,00590219199409781;0;0,00168634099831366;0,00084316999915683;0,00168634099831366;0,00421585199578415;0,00084316999915683;0,00168634099831366;0;0,0236087689763912;0;0,00084316999915683;0,00168634099831366;0,00590219199409781;0,00168634099831366;0;0;0;0,00168634099831366;0,416526137583474;0,00168634099831366;0;0,00674536299325464;0,00337268099662732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00084316999915683;0;0;0;0;0;0;0;0;0;0;0;0;0,00168634099831366;0;0;0;0;0;0;0;0,0134907249865093;0;0
"199";1028;0,0815899582447699;0;0,00209205000627615;0,00313807500941423;0,101464435304393;0,00104602500313807;0,0115062760345188;0;0,00313807500941423;0;0;0,00209205000627615;0,00104602500313807;0,00313807500941423;0,00209205000627615;0;0;0,202928870608787;0,0355648541066946;0;0,00104602500313807;0,00104602500313807;0,0041841000125523;0;0,00104602500313807;0;0;0,00523012601569038;0;0,00523012601569038;0;0,0334728031004184;0;0;0,00104602500313807;0,00209205000627615;0,00104602500313807;0,00313807500941423;0;0,00104602500313807;0,0083682010251046;0,459205022377615;0,00313807500941423;0;0,00627615101882845;0,0041841000125523;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00104602500313807;0,00104602500313807;0;0;0;0;0;0;0;0;0;0;0;0;0,00627615101882845;0;0;0;0;0;0;0;0;0;0
"200";1033;0,0878906241210938;0;0,00195312498046875;0,007812499921875;0,0927734370722656;0;0,0146484378535156;0;0,00292968797070312;0;0;0,00292968797070312;0;0;0,0039062499609375;0;0;0,207031247929688;0,0595703124042969;0;0;0;0,00488281295117187;0;0,00195312498046875;0,00097656299023437;0,00097656299023437;0,00097656299023437;0,00585937494140625;0,00097656299023437;0;0,0214843747851563;0;0;0,00097656299023437;0,00195312498046875;0,00097656299023437;0;0;0;0,00292968797070312;0,448242183517578;0,0039062499609375;0,00195312498046875;0,00683593793164062;0,00292968797070312;0;0;0;0;0;0;0;0;0;0,00097656299023437;0;0;0;0,00292968797070312;0,00292968797070312;0;0;0;0;0;0;0,00097656299023437;0;0;0;0;0;0,00195312498046875;0;0;0;0;0;0;0;0;0;0
"201";1040;0,0820633056717468;0;0,003516998985932;0,00703399797186401;0,12309495850762;0;0,0128956619484174;0;0,00468933198124267;0;0;0;0,00117233299531067;0,00117233299531067;0;0;0;0,137162953451348;0,0457209848171161;0;0,00234466599062134;0;0,00703399797186401;0;0,00468933198124267;0;0,00234466599062134;0,003516998985932;0,00234466599062134;0,00586166497655334;0;0,0410316528358734;0;0;0;0,00703399797186401;0,00234466599062134;0,00234466599062134;0;0;0,00937866396248534;0,449003515203986;0,003516998985932;0,00117233299531067;0,00703399797186401;0,003516998985932;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00234466599062134;0,00117233299531067;0;0;0;0;0;0;0;0;0;0;0;0;0,00234466599062134;0;0;0;0;0;0;0;0,021101992915592;0;0
"202";1047;0,0900216922700651;0;0,00216919700650759;0,00976138802928416;0,113882863341649;0;0,0151843820455531;0;0,00433839501301519;0;0;0,00325379600976139;0;0;0,00216919700650759;0;0;0,210412148631236;0,0542299351626898;0;0;0;0,00433839501301519;0;0,00542299301626898;0;0,0010845990032538;0,00216919700650759;0,0010845990032538;0,00325379600976139;0;0,0347071581041215;0;0;0,00216919700650759;0,00216919700650759;0,00216919700650759;0;0;0;0,00759219102277657;0,40563991421692;0,00650759201952278;0;0,00759219102277657;0,00216919700650759;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00325379600976139;0,00325379600976139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"203";1053,5;0,139889196440443;0;0;0,00554016597783934;0,135734071457064;0,0041551249833795;0,0041551249833795;0,00138504199445983;0,00138504199445983;0;0;0;0,00138504199445983;0,00138504199445983;0,00138504199445983;0;0;0,0734072017063712;0,0706371187174515;0;0;0;0,00692520797229917;0;0,00554016597783934;0;0;0,00277008298891967;0;0,00692520797229917;0;0,0360110798559557;0;0;0,00277008298891967;0,00692520797229917;0,0041551249833795;0;0,0041551249833795;0;0,0124653739501385;0,455678668177285;0;0,00138504199445983;0,00554016597783934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00138504199445983;0;0,00138504199445983;0;0;0;0;0;0;0;0;0;0;0,00554016597783934;0;0;0;0;0;0;0;0;0;0
"204";1059,5;0,104212860625277;0;0,00110864700665188;0,00332594201995565;0,126385809758315;0;0,0133037690798226;0;0,00110864700665188;0;0;0;0;0,00554323703325942;0,00221729501330377;0;0;0,18847006813082;0,0487804882926829;0;0;0;0,00554323703325942;0;0,00110864700665188;0;0,00110864700665188;0,00110864700665188;0,00110864700665188;0,00443459002660754;0,00110864700665188;0,0243902441463415;0;0,00110864700665188;0,00221729501330377;0,00776053204656319;0,00110864700665188;0,00221729501330377;0;0;0,00443459002660754;0,426829270560976;0,00554323703325942;0;0,00665188503991131;0,00110864700665188;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00110864700665188;0,00221729501330377;0;0;0;0;0;0;0;0;0;0;0;0;0,00332594201995565;0;0;0;0;0;0;0;0;0;0
"205";1065;0,0689964162069893;0;0,00179211500537634;0,00985663102956989;0,0806451612419355;0;0,0125448030376344;0,000896057002688171;0,000896057002688171;0,000896057002688171;0;0;0;0,00179211500537634;0,00537634401612903;0;0;0,137992832413979;0,0430107531290323;0;0,000896057002688171;0,000896057002688171;0,00806451602419355;0;0,00537634401612903;0;0,000896057002688171;0,00268817200806452;0,000896057002688171;0,0062724010188172;0;0,0322580650967742;0;0,000896057002688171;0;0,0116487460349462;0,00268817200806452;0;0,000896057002688171;0;0,00537634401612903;0,528673836586022;0,00537634401612903;0,000896057002688171;0,0062724010188172;0,00537634401612903;0;0;0;0;0,00179211500537634;0;0;0;0;0;0;0,000896057002688171;0;0,00179211500537634;0,000896057002688171;0;0;0;0;0;0;0;0;0;0;0;0;0,00268817200806452;0;0;0;0;0;0;0,000896057002688171;0;0;0
"206";1070;0,0931315482793946;0;0,0034924330104773;0,00465657701396973;0,118742724356228;0;0,0034924330104773;0;0,0034924330104773;0,00116414400349243;0;0;0;0,00465657701396973;0,0104772990314319;0;0;0,159487776478463;0,0547147851641444;0;0;0,00116414400349243;0,00931315502793947;0;0,00232828900698487;0;0;0,0034924330104773;0,0034924330104773;0,0128055880384168;0,00116414400349243;0,0291036090873108;0;0;0;0,0069848660209546;0,00116414400349243;0,0034924330104773;0;0;0,00582072201746217;0,441210711323632;0,00232828900698487;0,0034924330104773;0,0116414440349243;0,00116414400349243;0;0;0;0;0,00116414400349243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00116414400349243;0;0;0;0;0;0;0;0;0;0
"207";1076;0,110593714221187;0;0;0,00582072201164145;0,112922002225844;0,00349243300698487;0,0128055880256112;0;0,00582072201164145;0;0;0,00116414400232829;0,00116414400232829;0,00116414400232829;0,00582072201164145;0;0;0,0908032601816065;0,0512223521024447;0;0,00232828900465658;0;0,00698486601396973;0;0,00349243300698487;0,00116414400232829;0;0,00349243300698487;0,00116414400232829;0,00698486601396973;0;0,0349243310698487;0;0,00116414400232829;0,00116414400232829;0,00582072201164145;0;0;0;0;0,00582072201164145;0,507566939015134;0,00465657700931315;0,00116414400232829;0,00582072201164145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00116414400232829;0;0;0;0;0;0;0;0;0,00116414400232829;0;0;0;0,00116414400232829;0;0;0;0;0;0;0;0;0;0
"208";1083;0,113530326545879;0;0,00155520999377916;0,0077760499688958;0,174183514303266;0;0,0186625189253499;0;0;0,00155520999377916;0;0,00311041998755832;0;0,00622083997511664;0,00466562998133748;0,00155520999377916;0;0,0793157076827372;0,0497667188009331;0;0;0;0,0139968899440124;0,00155520999377916;0,00622083997511664;0;0,00155520999377916;0,0139968899440124;0,00466562998133748;0;0;0,0311041988755832;0;0;0,00155520999377916;0,0124416799502333;0,00155520999377916;0,00466562998133748;0;0;0,00466562998133748;0,419906685320373;0,00466562998133748;0,00155520999377916;0,0077760499688958;0;0;0;0;0;0,00155520999377916;0;0;0;0;0;0;0;0;0;0,00155520999377916;0;0,00155520999377916;0;0;0;0;0;0;0;0;0;0;0,00155520999377916;0;0;0;0;0;0;0;0;0;0
"209";1088;0,0968586384188482;0;0;0,00523560196858639;0,132198952206806;0;0,00785340295287958;0;0,00261780098429319;0;0;0,00261780098429319;0;0,00130890099214659;0,00785340295287958;0;0;0,087696334473822;0,0301047118193717;0;0,00261780098429319;0;0,0104712039371728;0;0,00523560196858639;0;0;0,00523560196858639;0,00392670197643979;0,00654450296073298;0;0,0510471196937173;0;0;0;0,00392670197643979;0,00130890099214659;0;0;0;0,00916230394502618;0,494764395031414;0,00392670197643979;0;0,00916230394502618;0,00523560196858639;0;0;0;0,00130890099214659;0;0;0;0;0;0,00130890099214659;0,00130890099214659;0;0;0,00130890099214659;0;0;0;0;0;0;0;0,00130890099214659;0,00130890099214659;0;0;0;0;0,00392670197643979;0;0;0;0;0;0;0,00130890099214659;0;0;0
"210";1093;0,143421053717105;0;0;0,0105263160526316;0,101315789506579;0,0026315790131579;0,00789473703947369;0;0,0026315790131579;0;0;0,0026315790131579;0,0026315790131579;0;0,0026315790131579;0;0;0,0815789474078947;0,05000000025;0;0;0;0,00921052604605263;0;0,00789473703947369;0;0,0026315790131579;0,00526315802631579;0,00131578900657895;0,00131578900657895;0;0,0421052632105263;0;0,00131578900657895;0,0026315790131579;0,00657894703289473;0,0026315790131579;0;0;0;0,0105263160526316;0,480263160401316;0,00657894703289473;0;0,00394736801973684;0,00131578900657895;0;0;0;0;0;0;0;0;0;0,00131578900657895;0;0;0;0,00131578900657895;0,00131578900657895;0;0;0;0;0;0;0,00131578900657895;0;0;0;0;0;0;0;0;0;0;0;0;0,00131578900657895;0;0;0
"211";1100;0,0888888883777778;0;0,00130718999084967;0,00392156897254902;0,155555554911111;0,00130718999084967;0,0117647059176471;0;0,00130718999084967;0;0;0,00261437898169935;0;0,00130718999084967;0,00392156897254902;0;0;0,0875816983869281;0,0470588236705882;0;0,00130718999084967;0,00261437898169935;0,00915032693594771;0;0,00261437898169935;0,00522875796339869;0,00130718999084967;0,00522875796339869;0,00130718999084967;0,00392156897254902;0;0,0431372546980392;0,00130718999084967;0,00130718999084967;0,00130718999084967;0,00915032693594771;0,00522875796339869;0;0;0;0,0156862748901961;0,466666663733333;0,00130718999084967;0,00261437898169935;0,0104575159267974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00261437898169935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"212";1107;0,110436893110437;0;0,0145631070145631;0,00364077700364078;0,122572816122573;0;0,00606796100606796;0;0,00364077700364078;0;0;0;0;0,00121359200121359;0,00121359200121359;0;0;0,151699029151699;0,0436893200436893;0;0,00121359200121359;0;0,00606796100606796;0;0,00849514600849515;0;0,00121359200121359;0,00242718400242718;0;0,00849514600849515;0,00121359200121359;0,0303398060303398;0;0,00121359200121359;0;0,00970873800970874;0;0;0;0;0,00364077700364078;0,446601942446602;0,00606796100606796;0;0,00728155300728155;0,00485436900485437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00242718400242718;0;0;0;0;0;0;0;0;0;0
"213";1113,5;0,106126914575492;0;0,0032822759868709;0,0065645509737418;0,112691465549234;0;0,00984682696061269;0;0,00109409199562363;0;0;0,0032822759868709;0;0,00218818399124726;0,00437636798249453;0;0;0,114879649540481;0,032822756868709;0;0,00218818399124726;0;0,00765864296936543;0;0;0;0,00109409199562363;0,00547045997811816;0,00437636798249453;0,0032822759868709;0;0,0339168488643326;0,00109409199562363;0;0;0,00547045997811816;0;0,00109409199562363;0;0;0,00437636798249453;0,509846824960613;0,00437636798249453;0;0,00547045997811816;0,00218818399124726;0;0;0;0;0;0;0;0;0;0,00109409199562363;0;0;0;0,00109409199562363;0,00109409199562363;0;0;0;0;0;0;0,00109409199562363;0;0;0;0;0;0,0065645509737418;0;0;0;0;0;0;0;0;0;0
"214";1120;0,114318707228637;0;0;0,0150115470300231;0,102771363205543;0,00115473400230947;0,00808314101616628;0;0,00346420300692841;0;0;0,00461893800923788;0;0,00115473400230947;0,00923787501847575;0,00115473400230947;0;0,120092379240185;0,0323325640646651;0;0,00115473400230947;0;0,00577367201154734;0;0,00461893800923788;0;0,00115473400230947;0,00577367201154734;0,00461893800923788;0,00577367201154734;0,00115473400230947;0,0323325640646651;0;0,00115473400230947;0,00115473400230947;0,0115473440230947;0,00346420300692841;0;0;0;0,00461893800923788;0,484988453969977;0,00577367201154734;0;0,00577367201154734;0;0;0;0;0;0;0;0;0;0;0,00115473400230947;0;0;0;0;0,00346420300692841;0;0;0;0;0;0;0,00115473400230947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"215";1125;0,0609540641219081;0;0,000883392001766784;0,0106007070212014;0,0998233221996467;0;0,00706713801413428;0;0,00176678400353357;0,000883392001766784;0;0,00176678400353357;0,000883392001766784;0,00265017700530035;0,00706713801413428;0,000883392001766784;0;0,159010601318021;0,057420495114841;0;0,00176678400353357;0;0,00795053001590106;0;0,00353356900706714;0;0,000883392001766784;0,00441696100883392;0,00265017700530035;0,00530035301060071;0,000883392001766784;0,045053004090106;0;0,000883392001766784;0,00530035301060071;0,00353356900706714;0,00176678400353357;0;0,00265017700530035;0;0,0106007070212014;0,465547703931095;0,00883392201766784;0;0,00706713801413428;0,000883392001766784;0;0;0;0,000883392001766784;0;0;0;0;0;0,000883392001766784;0;0;0;0,000883392001766784;0,000883392001766784;0;0,000883392001766784;0;0;0;0;0,000883392001766784;0;0;0;0;0;0,000883392001766784;0;0;0;0;0;0;0,00265017700530035;0;0;0
"216";1130;0,120958083637126;0;0,00119760499640718;0,0119760479640719;0,105389221683832;0,00239520999281437;0,00718562897844311;0;0,00119760499640718;0,00119760499640718;0;0;0;0,00119760499640718;0,00598802398203593;0;0;0,146107783561677;0,0407185628778443;0;0;0,00119760499640718;0,0083832339748503;0;0,00598802398203593;0;0;0,00359281398922156;0;0,00598802398203593;0,00119760499640718;0,0203592809389222;0;0;0,00239520999281437;0,00359281398922156;0,00119760499640718;0;0;0;0,00359281398922156;0,471856285584431;0,00598802398203593;0,00119760499640718;0,00598802398203593;0,00359281398922156;0;0;0;0,00119760499640718;0;0;0;0;0;0,00119760499640718;0,00119760499640718;0;0;0,00119760499640718;0,00239520999281437;0;0;0;0;0;0;0,00119760499640718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"217";1138;0,099770642;0;0,003440367;0,010321101;0,110091743;0;0,008027523;0;0,003440367;0;0;0;0,002293578;0,001146789;0,01146789;0;0;0,141055046;0,068807339;0;0;0;0,001146789;0;0,003440367;0,002293578;0;0,003440367;0;0,008027523;0;0,032110092;0;0;0,001146789;0,001146789;0,002293578;0;0,001146789;0,001146789;0,010321101;0,458715596;0,003440367;0;0,002293578;0,002293578;0;0;0;0;0,001146789;0;0;0;0;0;0;0;0;0,004587156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";1145;0,131386861131387;0;0,00121654500121654;0,00973236000973236;0,0888077860888078;0;0,0109489050109489;0,00121654500121654;0,00121654500121654;0,00121654500121654;0;0,00243309000243309;0,00121654500121654;0,00243309000243309;0,00608272500608272;0,00243309000243309;0;0,0790754260790754;0,053527981053528;0;0;0;0,00973236000973236;0;0,00364963500364963;0,00121654500121654;0,00121654500121654;0,00608272500608272;0,00121654500121654;0,00729927000729927;0;0,0389294400389294;0;0,00121654500121654;0,00121654500121654;0,00243309000243309;0,00243309000243309;0,00243309000243309;0;0;0,0121654500121654;0,495133820495134;0,00243309000243309;0,00608272500608272;0,00608272500608272;0;0;0;0;0,00121654500121654;0,00243309000243309;0;0;0;0;0;0;0;0;0,00243309000243309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"219";1151;0,101465613898534;0;0,00225479099774521;0,00563697899436302;0,102593009897407;0;0,011273956988726;0;0,0011273959988726;0;0;0,00450958299549042;0;0,00225479099774521;0,00789176999210823;0,0011273959988726;0;0,152198421847802;0,0552423899447576;0;0;0,0011273959988726;0,00563697899436302;0;0,00450958299549042;0;0,0011273959988726;0,00563697899436302;0,0011273959988726;0,011273956988726;0;0,0225479139774521;0;0;0,0011273959988726;0,00676437399323563;0;0,00338218699661781;0;0,0011273959988726;0,00338218699661781;0,467869221532131;0,00225479099774521;0;0,00676437399323563;0;0;0;0;0;0;0;0;0;0;0,0011273959988726;0;0;0;0,0011273959988726;0,0011273959988726;0;0;0;0;0;0;0,0011273959988726;0;0;0;0;0;0,00225479099774521;0;0;0;0;0;0;0;0;0;0
"220";1158;0,0905511809094488;0;0,000984251999015748;0,00787401599212598;0,0816929129183071;0,000984251999015748;0,0127952759872047;0,0019685039980315;0,00295275599704724;0;0;0,00393700799606299;0;0,000984251999015748;0,00393700799606299;0;0;0,227362204772638;0,0472440939527559;0;0,000984251999015748;0,0019685039980315;0,0019685039980315;0,000984251999015748;0,00393700799606299;0,000984251999015748;0;0,00393700799606299;0,0019685039980315;0,00492125999507874;0;0,0314960629685039;0;0,0019685039980315;0;0,00295275599704724;0;0,000984251999015748;0;0;0,0167322829832677;0,426181101573819;0,000984251999015748;0,000984251999015748;0,00590551199409449;0,0019685039980315;0;0;0;0;0,000984251999015748;0;0;0;0;0;0;0;0;0,00295275599704724;0;0;0,000984251999015748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";1165;0,206831120413662;0;0;0,0208728650417457;0,136622391273245;0,00189753300379507;0,0208728650417457;0;0,00189753300379507;0;0;0;0;0,0056926000113852;0,0056926000113852;0;0;0,406072106812144;0,0360531310721063;0;0,00189753300379507;0,00189753300379507;0,0113851990227704;0;0;0,00189753300379507;0,0056926000113852;0,00189753300379507;0;0,0208728650417457;0;0,0360531310721063;0;0;0;0,00759013301518027;0;0,00379506600759013;0,0056926000113852;0,00189753300379507;0,0208728650417457;0;0,00759013301518027;0,00189753300379507;0,0113851990227704;0,00189753300379507;0;0;0;0;0,0056926000113852;0;0;0;0;0,00189753300379507;0;0;0;0;0;0;0;0;0;0;0;0,00189753300379507;0;0;0;0;0;0,00379506600759013;0;0;0;0;0;0;0;0;0;0
"222";1177;0,10628019289372;0;0;0,00869565199130435;0,0753623189246377;0;0,0057971009942029;0;0,00483091799516908;0;0;0;0,000966183999033816;0,00193236699806763;0,0057971009942029;0;0;0,18743961381256;0,0463768119536232;0;0,00289855099710145;0,00193236699806763;0,00289855099710145;0;0,00193236699806763;0;0;0,00289855099710145;0,00193236699806763;0,00869565199130435;0;0,0289855069710145;0;0,00193236699806763;0,000966183999033816;0,0057971009942029;0;0,00193236699806763;0;0;0,00676328499323671;0,364251207635749;0,000966183999033816;0;0,00386473399613527;0;0;0;0;0;0;0;0;0;0;0;0,00193236699806763;0;0;0,00193236699806763;0;0;0;0;0;0;0;0;0;0;0;0;0,000966183999033816;0,00289855099710145;0;0,000966183999033816;0;0;0;0;0;0,109178743890821;0;0
