"";"";"Alnus.glutinosa.type";"Arceuthobium";"Calluna.vulgaris";"Castanea.sativa";"Cryptomeria.japonica";"Daphne";"Ericaceae";"Frangula.azorica";"Hedera.azorica";"Ilex.perado";"Juniperus.brevifolia";"Ligustrum";"Myrica.faya";"Myrsine.africana";"Picconia.azorica";"Pinus";"Prunus.lusitanica";"Vaccinium.cylindraceum";"Vitis";"Anagallis";"Angelica.lignescens";"Apiaceae";"Apium";"Artemisia";"Asteraceae.Subfam..Asteroideae";"Asteraceae.Subfam..Cichorioideae";"Bellis.type";"Brassicaceae";"Campanulaceae";"Centaurium";"Chaerophyllum.azoricum";"Chenopodiaceae.type";"Chrysanthemum.type";"Daucus.carota";"Euphorbia";"Euphrasia";"Falcaria.type";"Gnaphalium.type";"Hydrangea";"Hypericum";"Illecebrum.verticillatum";"Lysimachia";"Lythrum.portula";"Mentha.type";"Plantago.coronopus";"Plantago.lanceolata.type";"Plantago.maior";"Poaceae";"Polygonum.persicaria.type";"Potentilla.type";"Ranunculus.cortusifolius.type";"Rubiaceae";"Rumex.acetosella.type";"Rumex.obtusifolius.type";"Sagina";"Scabiosa";"Senecio.type";"Silene.type";"Spergula.type";"Urtica";"Veronica";"Xanthium";"Anogramma.leptophylla.Pteris.cretica";"Botrychium.lunaria";"Cheilanthes.type";"Culcita.macrocarpa";"Diphasiastrum.madeirense";"Dryopteris.dilatata.type";"Dryopteris.filix.mas.type";"Huperzia.selago";"Huperzia.suberecta";"Hymenophyllum.tunbrigense.type";"Lycopodium.inundatum";"Monolete.fern.spore";"Ophioglossum.azoricum";"Ophioglossum.lusitanicum";"Osmunda.regalis";"Polypodium";"Pteridium.aquilinum";"Selaginella.kraussiana";"Trichomanes";"Trilete.fern.spore"
"63";2366;0;0,00413223175671061;0,00068870510362073;0;0;0;0,00826446237843499;0;0,00137741020724146;0,0268595047161396;0,338842975675614;0;0,0117079890315249;0,0123966941351456;0,00413223175671061;0;0;0;0;0;0,00895316861704195;0,00275482041448292;0;0;0;0,0137741043423871;0,00275482041448292;0;0;0,00137741020724146;0;0;0;0,00137741020724146;0,00206611531086219;0;0;0;0;0,00068870510362073;0;0;0;0;0;0;0;0,00137741020724146;0;0,00068870510362073;0,0151515156846147;0;0;0,00068870510362073;0;0;0;0;0;0;0,00068870510362073;0;0,00068870510362073;0,00068870510362073;0;0,0461432510224787;0;0;0;0;0,00137741020724146;0;0;0,483471075810623;0;0;0;0;0;0,0061983470675728;0,00068870510362073;0
"64";2444;0;0,0013824881841326;0;0;0;0;0,0069124419722759;0;0;0,0244239631777405;0,144700461487599;0;0,0041474656040107;0,00184331757884347;0,000921658789421733;0;0,000460829394710866;0;0;0,00184331757884347;0,0211981563631515;0,0013824881841326;0;0;0;0,0230414749936078;0,0013824881841326;0;0;0;0;0,000460829394710866;0;0;0,00783410181331054;0;0;0;0;0;0;0,000460829394710866;0;0;0;0;0;0,00184331757884347;0;0,000460829394710866;0,0175115212054645;0;0;0;0;0;0;0;0;0;0;0;0,000460829394710866;0;0,0027649774198781;0,016129031969719;0,000460829394710866;0;0,000460829394710866;0;0,00368663620929984;0;0;0,693548388368887;0;0;0,00230414697355433;0,00184331757884347;0;0,0124423968120321;0,00368663620929984;0
"65";2613;0;0,000509943436258439;0,00152983145920878;0;0;0,000509943436258439;0,00662927042352701;0;0;0,0198878124210145;0,0938296797044957;0;0,00866904646942768;0,00662927042352701;0,00458949552805979;0;0;0,00101988802295034;0;0,00254971948215911;0,0423253443241881;0,00152983145920878;0;0;0;0,0418154008879296;0,00305966291841755;0,000509943436258439;0;0;0,000509943436258439;0;0;0;0,00917898990568612;0;0;0;0;0,00101988802295034;0;0,000509943436258439;0;0;0;0;0;0,00560938355101013;0;0,000509943436258439;0,0362060173369195;0;0;0;0;0;0;0;0;0;0,00101988802295034;0;0,00254971948215911;0,000509943436258439;0,000509943436258439;0,0219275884669152;0;0;0;0,000509943436258439;0,00254971948215911;0;0,000509943436258439;0,656297811043911;0;0;0,00101988802295034;0,000509943436258439;0;0,0224375319031736;0,000509943436258439;0
"66";2713,5;0;0,0012224936222068;0;0;0;0,000611247379257431;0,0128361858739415;0;0;0,0183374077420261;0,09046454736054;0;0,00916870387101307;0,00672371662659948;0,00550122300439268;0;0;0,000611247379257431;0;0,00427872824587782;0,0440097794899092;0,00488997562513525;0;0;0;0,0360635692411029;0,00611246924734205;0;0;0;0,000611247379257431;0;0;0,000611247379257431;0,00611246924734205;0;0;0;0;0,00366748200292845;0,0012224936222068;0,000611247379257431;0,000611247379257431;0;0;0;0;0,00672371662659948;0;0,000611247379257431;0,0336185819966893;0;0;0;0;0;0;0;0;0;0,000611247379257431;0;0,000611247379257431;0;0,000611247379257431;0,0232273833671614;0;0;0;0;0,00305623462367102;0;0;0,643031782774051;0;0;0,000611247379257431;0,00183374100146423;0;0,0287286063715541;0,00244498724441359;0
"67";2830;0;0,00116959111686741;0,00155945445965688;0;0;0;0,00896686123815373;0;0,000389863342789462;0,0191033135931749;0,0627680308440742;0;0,00623781675012847;0,0070175434357074;0,00623781675012847;0;0;0,000779726685578924;0;0,00584795340733901;0,0253411303433034;0,00155945445965688;0;0;0;0,023391812540857;0,00428849894768214;0;0;0;0;0;0;0;0,00740740786699589;0;0;0;0;0,00389863560489267;0,000389863342789462;0;0,000389863342789462;0;0;0;0;0,00272904448802526;0;0,00155945445965688;0,00896686123815373;0;0;0;0;0;0;0;0;0;0,00116959111686741;0;0;0,000779726685578924;0,000389863342789462;0,030019493722274;0,000389863342789462;0;0;0;0,000779726685578924;0;0,000389863342789462;0,748148149938124;0;0;0,00116959111686741;0,000389863342789462;0;0,0152046779882822;0,00116959111686741;0
"68";2911;0;0,0015003749398775;0,000750187469938752;0;0;0;0,0105026258454591;0,000750187469938752;0;0,0232558141007345;0,255063766371824;0;0,0127531882552754;0,00975243837552036;0,00675168849576535;0;0;0;0;0,00300074987975501;0,0487621906112852;0,000750187469938752;0;0;0;0,0270067514504282;0,000750187469938752;0;0;0;0;0,000750187469938752;0;0;0,00600149975951002;0;0;0;0;0,0015003749398775;0;0;0;0;0;0;0;0,00450112481963251;0;0,000750187469938752;0,0360090023560099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0285071263903058;0;0;0;0;0,0015003749398775;0;0;0,493623407138679;0;0,0015003749398775;0,000750187469938752;0,000750187469938752;0,000750187469938752;0,018754689281102;0,00300074987975501;0
"69";2989;0;0,00220102709770806;0;0;0;0;0,0132061625862483;0;0,000733675699236019;0,0322817319211904;0,212032281698432;0;0,0190755681801365;0,0036683784961801;0,0110051354885403;0;0;0;0;0,00293470279694408;0,0476889216051468;0;0;0;0;0,0227439466763166;0,00220102709770806;0;0;0;0;0;0;0;0,00953778409006825;0;0;0;0;0,000733675699236019;0;0,00146735139847204;0;0;0;0;0;0;0;0,00440205419541611;0,0454878945074388;0;0;0;0;0;0,000733675699236019;0;0;0;0;0;0,000733675699236019;0;0;0,0300807048234824;0;0;0,00220102709770806;0;0,0036683784961801;0;0;0,514306677867311;0;0,00220102709770806;0,00220102709770806;0;0;0,0117388111877763;0,000733675699236019;0
"70";3239;0;0,0035502962320675;0;0;0;0;0,00710059135111726;0;0;0,0284023665174868;0,133727810642985;0;0,0130177509958846;0,00473372793841742;0,0035502962320675;0;0;0,000591715853174959;0;0,000591715853174959;0,0301775151900294;0,00946745587683485;0;0;0,00118343170634992;0,0390532541006716;0,00177514755952488;0;0;0;0;0;0,000591715853174959;0;0,00532544379159238;0;0;0;0;0;0;0,000591715853174959;0;0;0;0;0;0,000591715853174959;0;0,00295858037889255;0,0408284027732142;0;0,000591715853174959;0;0;0,00118343170634992;0;0;0;0;0;0;0,000591715853174959;0;0,00295858037889255;0,0266272189579619;0,00118343170634992;0;0,00177514755952488;0;0,00887574002365989;0;0,00118343170634992;0,602366864303114;0;0,00118343170634992;0,00295858037889255;0;0,000591715853174959;0,0159763313747771;0,00414201208524246;0
"71";3314;0,000901713027382323;0,00180342605476465;0,000901713027382323;0;0;0;0,0162308390862092;0;0;0,0414788099773507;0,252479711973633;0;0,034265104227183;0,0117222724181884;0,0117222724181884;0;0;0,000901713027382323;0;0,00270513908214697;0,0486925157275184;0;0;0;0,000901713027382323;0,0270513984770153;0,00180342605476465;0;0;0;0;0;0;0;0,00631199272278538;0;0;0;0;0;0;0,00180342605476465;0,000901713027382323;0;0;0;0;0,00631199272278538;0;0,00270513908214697;0,0450856636179891;0;0;0;0;0;0;0;0;0;0;0;0,00180342605476465;0;0;0,0324616766413092;0;0;0;0;0,00541027969540305;0,000901713027382323;0;0,426510370660586;0;0,00450856666802073;0,000901713027382323;0;0;0,0072137057501677;0,00360685364063841;0
"72";3375;0;0,00226073902948728;0;0;0;0;0,01959306694684;0;0,000753580140700732;0,0331574983385338;0,189148455165168;0;0,0271288613907727;0,00602863555514618;0,0113036923622065;0;0;0,00452147666635963;0;0,00301431777757309;0,0459683495895269;0;0;0;0;0,0331574983385338;0,00150715888878654;0;0;0;0;0;0;0;0,00602863555514618;0;0;0;0;0,00150715888878654;0,000753580140700732;0,000753580140700732;0;0;0;0;0;0,00452147666635963;0;0,00527505680706036;0,0497362475078007;0;0;0;0;0;0,000753580140700732;0;0;0;0;0;0,000753580140700732;0;0;0,0422004516712531;0,00150715888878654;0,000753580140700732;0;0;0,00301431777757309;0;0;0,475508664923835;0;0,00452147666635963;0,00301431777757309;0;0;0,01959306694684;0,00226073902948728;0
"73";3445;0;0,00199468074230333;0;0;0;0;0,0126329788670345;0;0;0,0365691490233447;0,154255319062592;0;0,0179521279294001;0,00465425589782124;0,0079787229692133;0;0;0;0;0,00531914906236561;0,0425531912502546;0;0;0;0;0,0432180856634692;0,00731382980466893;0;0;0;0;0;0;0;0,00997340371151663;0;0;0;0;0,00132978757775896;0;0,00066489316454437;0,00066489316454437;0;0;0;0;0,00199468074230333;0;0,00598404222690998;0,032579787538738;0;0;0;0;0;0,00066489316454437;0;0;0;0;0;0,00132978757775896;0;0;0,0405585105079513;0;0;0,00066489316454437;0;0,00664893664012456;0;0;0,535904256483135;0;0,00199468074230333;0,00132978757775896;0;0,00066489316454437;0,0206117018362478;0,00199468074230333;0
"74";3510,5;0;0,00245901678133835;0;0;0;0;0,0106557381136684;0;0;0,0377049176198656;0,213114753368449;0;0,0295081962875356;0,00983606585322225;0,00901639359277613;0;0;0,00245901678133835;0;0,00409836003009944;0,031967213068874;0;0;0;0;0,0295081962875356;0,00491803229054555;0;0;0;0;0,00163934452089223;0;0;0,00901639359277613;0;0;0;0;0,00245901678133835;0;0,000819672260446116;0;0,00163934452089223;0;0;0;0,00409836003009944;0;0,00163934452089223;0,0409836066616501;0;0;0;0;0;0;0;0;0;0;0;0,00163934452089223;0;0;0,0450819666917495;0,000819672260446116;0;0;0;0,00327868904178447;0;0;0,471311474700779;0;0,000819672260446116;0,00245901678133835;0;0;0,0180327871855523;0,00901639359277613;0
"75";3579,5;0;0,00315656545740071;0,000631312590722564;0;0;0;0,00946969762409608;0;0;0,0265151513444387;0,214015152283359;0;0,0202020204296373;0,00505050448146235;0,00820707119075701;0;0;0;0;0,00189393902406164;0,0473484856166925;0,00505050448146235;0,00126262643333907;0;0;0,0284090916203943;0,00441919189073978;0,00126262643333907;0;0;0,00189393902406164;0;0;0;0,00505050448146235;0;0;0;0;0,00252525286667815;0;0;0,000631312590722564;0;0;0;0;0,00252525286667815;0;0,000631312590722564;0,0340909086925792;0;0;0;0;0,000631312590722564;0;0;0;0;0,000631312590722564;0;0;0;0;0,0303030306444559;0;0;0;0,00126262643333907;0,00189393902406164;0;0,000631312590722564;0,517676770066747;0;0,000631312590722564;0,00252525286667815;0;0;0,015151514696281;0,00441919189073978;0
"76";3686;0;0,00199335548338319;0;0;0;0,000664451412512003;0,0106312288294279;0;0,000664451412512003;0,0465116275303253;0,192026577817298;0;0,0259136212839814;0,00930232600440392;0,00730897052102074;0;0;0,000664451412512003;0;0,00199335548338319;0,0392026582551517;0,000664451412512003;0;0;0;0,0199335548338319;0,00199335548338319;0;0;0;0;0;0;0;0,00730897052102074;0;0;0;0;0,00664451786266156;0,00132890407087118;0;0;0;0;0;0;0,00598006645014956;0;0,000664451412512003;0,0352159472883853;0;0;0,00132890407087118;0;0;0;0,000664451412512003;0;0;0,00132890407087118;0;0;0;0;0,0411960137385349;0,00199335548338319;0;0;0;0,00132890407087118;0;0;0,508305648262712;0;0,000664451412512003;0,00199335548338319;0;0,000664451412512003;0,0172757479379367;0,00664451786266156;0
"77";3862;0;0,00428396541649151;0;0;0;0;0,0122399026487972;0,000611994735316237;0;0,0434516523041481;0,167686658459513;0;0,0183598534058764;0,00489596128644667;0,00734394136235054;0;0;0,00183598534058763;0;0,00244798007590387;0,0281517748441308;0,000611994735316237;0;0;0;0,0299877601847184;0,00183598534058763;0;0,000611994735316237;0,000611994735316237;0;0;0;0;0,00734394136235054;0;0;0;0;0,00367197068117527;0,00183598534058763;0,000611994735316237;0,000611994735316237;0;0;0;0;0,00305997594585903;0;0,0012239906052714;0,0379436962823852;0;0;0;0;0;0,0012239906052714;0;0;0;0,000611994735316237;0;0;0;0,0012239906052714;0,0440636470394643;0;0;0;0;0,00244798007590387;0;0;0,552631579574406;0;0;0;0;0;0,0146878827247011;0,00183598534058763;0
"78";3984,5;0;0,000619578623080035;0,00185873586924011;0;0;0;0,00557620866286282;0;0;0,0359355643592121;0,0644361831311787;0;0,00557620866286282;0,00247831449232014;0,00309789311540018;0;0;0;0;0,000619578623080035;0,0557620813529157;0,0130111521398232;0,000619578623080035;0;0;0,0892193312198076;0,00495662898464028;0;0;0;0;0;0;0;0,0117719948936632;0;0;0;0;0,000619578623080035;0;0;0,000619578623080035;0;0;0;0;0,00991325902442307;0;0,00123915724616007;0,104708797851951;0;0;0;0;0;0;0;0;0;0;0;0,000619578623080035;0;0,00185873586924011;0,0123915735167432;0;0;0;0,000619578623080035;0,0154894676872859;0;0;0,513011152667394;0;0;0,00123915724616007;0;0;0,0365551429822921;0,00557620866286282;0
"79";4046;0;0;0,000825081946863869;0;0;0;0,0140264026032864;0;0;0,0495049507639774;0,230198020712973;0;0,0156765678551;0,00577557770230451;0,0123762373514729;0;0;0,00247524719867742;0;0,000825081946863869;0,0412541258629955;0,000825081946863869;0;0;0;0,0280528052065729;0,00165016525181355;0;0;0;0;0;0;0;0,00577557770230451;0;0;0;0;0,00742574295411806;0,00165016525181355;0,000825081946863869;0;0;0;0;0;0,00577557770230451;0;0,00165016525181355;0,0346534648557413;0,000825081946863869;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0750825087718729;0;0;0;0;0,00247524719867742;0;0;0,437293730616729;0;0,000825081946863869;0,000825081946863869;0;0;0,019801980305591;0,00165016525181355;0
"80";4110;0;0,000601322787193521;0,00240529114877408;0;0;0;0,01022248952781;0;0;0,0559230310093583;0,119061936537799;0;0,00781719837903593;0,00240529114877408;0,01022248952781;0;0;0;0;0,00240529114877408;0,0372820203153188;0,00420926058311472;0,00120264557438704;0;0;0,0378833431025124;0,00481058337030824;0;0;0;0;0;0;0;0,00781719837903593;0;0;0;0;0,00420926058311472;0;0,00120264557438704;0;0,000601322787193521;0;0;0;0,00120264557438704;0;0,00180396836158056;0,0414912808984336;0;0;0,00120264557438704;0;0,000601322787193521;0;0;0;0;0,000601322787193521;0;0;0;0;0,0114251351021971;0,000601322787193521;0;0;0;0,00300661500872768;0;0;0,604930849429611;0;0;0,00180396836158056;0;0;0,0174383640468923;0,0036079377959212;0
"81";4321;0;0;0,000783699568289914;0;0;0;0,00626959266700897;0;0,000391849137593234;0,0372257055713572;0,11912225679386;0;0,0109717861974381;0,00195924827417306;0,011755485765728;0;0;0;0;0,00587774352941574;0,0270376176491055;0,00313479568695276;0;0;0;0,0164576805892606;0,0023510974117663;0;0;0;0,000783699568289914;0;0;0,000391849137593234;0,00705329094219544;0;0;0;0;0,00313479568695276;0;0,00117554870588315;0;0;0;0;0;0,00117554870588315;0;0,00117554870588315;0,0293887150608718;0;0;0,0090125392163685;0;0;0;0;0;0;0;0;0,000391849137593234;0;0;0,00548589309871906;0,000783699568289914;0;0;0;0,00117554870588315;0;0;0,676332287779024;0;0;0,000391849137593234;0,000783699568289914;0,000391849137593234;0,0148902827457842;0,00274294654935953;0
"82";4399;0;0,00116211513578345;0,00116211513578345;0;0;0;0,015688553286011;0;0;0,0302149914362385;0,0755374775435305;0;0,00406740297524209;0,00232423027156691;0,00116211513578345;0;0;0,000581057567891727;0;0,0127832654465523;0,0743753624077471;0,00581057567891727;0;0;0;0,0418361417470074;0,00522951811102554;0;0;0;0,00116211513578345;0;0;0,000581057567891727;0,00406740297524209;0;0;0;0;0,00581057567891727;0;0,00174317270367518;0;0;0;0;0;0,00348634540735036;0;0,00232423027156691;0,0278907611646716;0;0,000581057567891727;0,00232423027156691;0;0;0;0,000581057567891727;0;0;0;0;0;0;0;0,00232423027156691;0;0;0;0;0,00290528783945863;0;0;0,63451481492568;0;0;0;0;0,000581057567891727;0,0371876812038735;0;0
"83";4454,5;0;0,000534759211132717;0,000534759211132717;0;0;0;0,00481283397933884;0;0,000534759211132717;0,0363636360693243;0,155614973605396;0;0,00534759319047156;0;0,00106951842226543;0;0;0,00106951842226543;0;0,0117647058823529;0,0374331555707341;0,00534759319047156;0,000534759211132717;0;0;0,0267379681106466;0,00534759319047156;0;0;0;0;0;0;0;0,00534759319047156;0;0;0;0;0,0122994650934857;0;0,00106951842226543;0;0;0;0;0;0,00160427763339815;0;0,00106951842226543;0,0106951874600875;0;0;0,000534759211132717;0;0;0;0;0;0;0;0;0,000534759211132717;0;0,00802139032527953;0,00106951842226543;0;0;0;0;0;0;0;0,641711233576373;0;0;0,000534759211132717;0;0;0,018716577785367;0,00374331555707341;0
"84";4542,5;0;0;0,0021665867896435;0;0;0;0,004573904761927;0;0;0,0375541648746039;0,00288878238619133;0;0,00794415053771226;0,000481463389593918;0,00288878238619133;0;0;0;0;0,00625902713766267;0,0142031776753749;0;0;0;0;0,00770341833075834;0,00746268612380443;0;0;0;0;0;0;0;0,00264805017923742;0,000240732206953915;0;0;0;0,00529610035847484;0;0,0021665867896435;0;0,000240732206953915;0;0;0;0,00168512237573567;0,00168512237573567;0,000481463389593918;0,00842561392730617;0;0,000240732206953915;0,0996629749102645;0;0;0,000240732206953915;0;0;0;0,000240732206953915;0;0;0;0;0,000481463389593918;0;0;0;0;0,000481463389593918;0;0;0,743379873015436;0;0;0,000481463389593918;0,000962927803501749;0;0,0363505058884621;0,000481463389593918;0
"85";4584;0;0;0,000446030154609987;0;0;0;0,0124888488375542;0,000446030154609987;0;0,0338983052757828;0,0111507583737243;0;0,00356824236399855;0;0,0017841217455586;0,000446030154609987;0,000446030154609987;0,000446030154609987;0;0,0151650308923328;0,0606601246964499;0,00981266678277567;0;0;0;0,0597680643872299;0,00356824236399855;0,000446030154609987;0;0;0;0;0;0,00133809046382996;0,00758251600972573;0;0;0;0;0,0107047282191143;0;0;0;0;0;0;0;0,0133809102738929;0;0,000892060309219974;0,02007136484728;0;0;0,000892060309219974;0;0;0,000446030154609987;0;0;0;0,000446030154609987;0;0,000892060309219974;0;0;0,00223015190016859;0,000892060309219974;0;0,00133809046382996;0;0,00223015190016859;0;0;0,687332742143822;0;0;0;0,00223015190016859;0,000892060309219974;0,0307760930663943;0,000892060309219974;0
"86";4633;0;0,000928504999310303;0;0;0;0;0,0306406682223653;0;0,000464253040509376;0,0134633241125621;0,0167130921510023;0;0,00232126303912998;0,000464253040509376;0,00324976803844028;0;0;0;0;0,00696378803568149;0,0357474462594262;0;0;0;0;0,0552460534083595;0,00696378803568149;0;0;0;0;0;0;0;0,00278551499793091;0;0;0;0;0,0176415971503126;0;0;0,00139275803981968;0;0;0;0;0,00835654607550117;0;0,00185700999862061;0,0116063141139415;0;0;0,00139275803981968;0;0;0;0;0;0;0;0;0;0;0;0;0,000928504999310303;0;0;0;0;0;0;0,760445682053522;0;0,000928504999310303;0;0,00139275803981968;0,00278551499793091;0,0153203341111827;0;0
"87";4720;0;0,00411522648279865;0,00274348465824742;0;0;0;0,170096021564426;0,000457247611232061;0;0,0178326477557459;0,0402377685963775;0;0,00685871013190113;0;0,0018289894357833;0;0;0;0;0,0018289894357833;0,0269775949346623;0,0105166890034677;0;0;0,0018289894357833;0,0288065843704456;0,00594421591858195;0;0;0;0;0;0;0;0,00457247409403072;0;0;0;0;0,0224051208406316;0;0,000914495222464121;0,000457247611232061;0;0;0;0;0,0018289894357833;0;0,000457247611232061;0,00914494717891648;0;0;0;0;0;0;0;0;0;0,000457247611232061;0;0;0;0,000457247611232061;0,00320073126033453;0,000914495222464121;0;0;0;0,000457247611232061;0;0;0,619112938645248;0;0;0,000457247611232061;0;0;0,0132601736617151;0,0018289894357833;0
